nivel,codigo,nombre,parent
clase,421438,Instrumentos y suministros y equipos para la medición de presión urológica,4214
clase,421439,Productos para la incontinencia fecal,4214
clase,421440,Partes y accesorios para dispositivos auditivos externos,4214
clase,421441,Productos para drenaje de la cavidad pleural,4214
clase,421442,Equipo de acupuntura,4214
clase,421443,Productos de contra pulsación externa,4214
clase,421515,Suministros y equipos de odontología cosmética,4215
clase,421516,Instrumentos y dispositivos dentales y de subespecialidad,4215
clase,421517,Muebles para la clínica dental,4215
clase,421518,Rellenos y acabados dentales y suministros para pulir,4215
clase,421519,Equipo y suministros para higiene dental y cuidado preventivo,4215
clase,421520,Equipo y suministros para hacer imágenes dentales,4215
clase,421521,Equipo y suministros dentales para impresión y formar,4215
clase,421522,Equipo y suministros dentales de laboratorio y de esterilización,4215
clase,421523,"Láseres y equipo de iluminación y fibra óptica para odontología, y suministros",4215
clase,421524,Materiales dentales,4215
clase,421525,Suministros dentales generales,4215
clase,421526,Suministros específicos a la operación dental,4215
clase,421527,Equipo y suministros ortodoncia y prostodónticos,4215
clase,421528,Equipo y suministro periodontal,4215
clase,421615,Equipo de diálisis peritoneal y de equilibrio y suministros,4216
clase,421616,Equipo de hemodiálisis extracorpórea y suministros,4216
clase,421617,Equipo de hemofiltración y suministros,4216
clase,421618,Equipo y suministros de terapia renal sustitutiva continua (CRRT),4216
clase,421619,Equipo y suministros para aféresis terapéutica,4216
clase,421715,Productos de servicio médico de urgencia en la gestión de desastre,4217
clase,421716,"Productos de sacar, inmovilizar y trasladar de servicios médicos de urgencia",4217
clase,421717,Mantas de servicios médicos de urgencia,4217
clase,421718,Equipo de servicios médicos de urgencia de gestión del vía de aire,4217
clase,421719,Cajas o bolsas de almacenaje para servicios médicos de urgencia,4217
clase,421720,Kits para los servicios médicos de urgencias y campo,4217
clase,421721,Productos de resucitación de servicios médicos de emergencia,4217
clase,421722,Suministros de servicios médicos de emergencia,4217
clase,421815,Evaluación diagnóstica y productos de examen de uso general,4218
clase,421816,Unidades de presión sanguínea y productos relacionados,4218
clase,421817,Unidades de electrocardiografía (ECG) y productos relacionados,4218
clase,421818,Oxímetros de pulso,4218
clase,421819,Unidades de control de cuidado intenso y productos relacionados,4218
clase,421820,Especulo y scopios y accesorios para uso del reconocimiento diagnóstico médico,4218
clase,421821,Estetoscopio y productos relacionados,4218
clase,421822,Termómetros médicos y accesorios,4218
clase,421823,Productos del examen neurológico,4218
clase,421824,Productos para probar el oír,4218
clase,421825,Metros de función nasal,4218
clase,421826,Lámparas o luces de examen médico,4218
clase,421827,Dispositivos de medición de talla de examen médico,4218
clase,421828,Básculas médicas de peso,4218
clase,421829,Mesas de examen de especialidad y productos relacionados,4218
clase,421830,Productos de examen diagnóstico oftálmico,4218
clase,421831,Medidores de la capacidad gustativa,4218
clase,421832,Equipo y suministros de alergología,4218
clase,421833,Accesorios de unidades de examen de otorrinolaringología y productos relacionados,4218
clase,421915,Manejo de materiales de facilidad médica y equipo de distribución,4219
clase,421916,Sistemas de construcción de facilidad médica,4219
clase,421917,Productos de gas de hospital,4219
clase,421918,Camas de paciente y accesorios,4219
clase,421919,Armarios clínicos,4219
clase,421920,Mesas de examen o de procedimiento clínico,4219
clase,421921,Asientos y taburetes clínicos y productos relacionados,4219
clase,421922,Productos para transporte de paciente,4219
clase,421923,Elevadores de paciente,4219
clase,421924,Transporte de equipo médico y traslado de productos,4219
clase,421925,Protectores para equipo médico,4219
clase,421926,Dispositivos de dosificación y medición de medicamentos y suministros,4219
clase,422015,Sistemas de tomografía informatizada (TAC o CT) médica y productos relacionados,4220
clase,422016,Productos de resonancia magnética (MRI) médica,4220
clase,422017,Productos de hacer imágenes de ultrasonido médico y de doppler y de eco,4220
clase,422018,Productos radiográficos de diagnóstico médico,4220
clase,422019,Fuentes de iluminación y equipo de visión de película radiográfica médica,4220
clase,422020,Cámaras médicas gamma de diagnóstico y productos relacionados,4220
clase,422021,Productos de Braquiterapia,4220
clase,422022,Productos de radiación gamma,4220
clase,422023,Productos de acelerador lineal de terapia de radiación de intensidad modulada (IMRT) médica,4220
clase,422024,Equipo de tomografía por emisión de positrones (PET) médica y productos relacionados,4220
clase,422025,Equipo de tomografía informatizada por emisión de fotones simples (SPECT) médica y productos relacionados,4220
clase,422026,Productos de administración de radioisótopos y radioimunoterapia,4220
clase,422027,Productos de radioterapia tele terapia,4220
clase,422029,Equipo radiográfico médico de bajo consumo eléctrico,4220
clase,422030,Aceleradores médicos lineales y productos relacionados,4220
clase,422031,Instrumentos radio biológicos,4220
clase,422032,Simuladores de radioterapia,4220
clase,422033,Sistemas médicos estereotáctica,4220
clase,422034,Productos para hacer imágenes vasculares y para cardiología intervencionista y laboratorios de cateterización cardiaca,4220
clase,422035,Marcapasos cardiacos o productos relacionados,4220
clase,422036,Productos de archivar y información de toma de imágenes radiológicos médicos,4220
clase,422037,Suministros y equipo de procesado de toma de imágenes médicos,4220
clase,422038,Auxilios de posicionamiento radiológico médico,4220
clase,422039,Productos para controlar o detectar radiación médica,4220
clase,422040,Productos de protección y resguardo radiológico médico,4220
clase,422041,Equipo caliente de laboratorio y productos relacionados para medicina nuclear,4220
clase,422115,Ayuda de ambulación y traslado y posicionar para personas físicamente discapacitadas,4221
clase,422116,Baño y ayudas de baño para personas físicamente discapacitadas,4221
clase,422117,Ayudas de comunicación para personas físicamente discapacitadas,4221
clase,422118,Ayuda para vestirse y asearse para personas físicamente discapacitadas,4221
clase,422119,Ayuda de preparación de comida y bebida y alimentos para personas físicamente discapacitadas,4221
clase,422120,Cuidado de la casa y ayuda para el cuidado de la casa para personas físicamente discapacitadas,4221
clase,422121,Aparatos de tiempo libre y recreo para personas físicamente discapacitadas,4221
clase,422122,Auxilio de manejo de medicamentos para personas físicamente discapacitadas,4221
clase,422123,Ayuda para llegar o agarrar para personas físicamente discapacitadas,4221
clase,422215,Accesorios y catéteres y cánulas intravenosas y arteriales,4222
clase,422216,Tubería y juegos de administración arterial o intravenoso y productos relacionados,4222
clase,422217,Bolsas de infusión y recipientes y productos relacionados intravenosos y arteriales,4222
clase,422218,Aparatos para posicionar aguja y catéter intravenoso o arterial,4222
clase,422219,Productos de regulación y medida del flujo intravenoso o arterial,4222
clase,422220,"Bombas de infusión intravenosa, así como sus analizadores, sensores y accesorios",4222
clase,422221,Sistemas de transporte y suspensión de equipo arterial y intravenoso,4222
clase,422222,Sistemas de inyectar y retirar intravenosos sin aguja,4222
clase,422223,Productos de transfusión y administración de sangre,4222
clase,422315,Suministros y equipo de alimentación enteral,4223
clase,422316,Accesorios o dispositivos de acceso de jejunostomía y gastronomía,4223
clase,422317,Tubos naso-entéricos,4223
clase,422318,Fórmulas y productos para apoyo nutritivo,4223
clase,422319,Equipo y suministros de lactancia materna,4223
clase,422320,"Trituradores de pastillas, cortapastillas y productos relacionados",4223
clase,422415,Suministros de vaciado de escayola y tablillas,4224
clase,422416,Equipo y piezas y accesorios de vaciado de escayola,4224
clase,422417,Productos blandos ortopédicos para la extremidad inferior,4224
clase,422418,Productos blando ortopédicos para el torso y extremidad superior,4224
clase,422419,Suministros de tablillas dinámicas y batangas,4224
clase,422420,"Dispositivos, accesorios y suministros protésicos",4224
clase,422421,Suministros y accesorios de tracción ortopédica,4224
clase,422423,Equipo y suministros ortopédicos,4224
clase,422515,Productos de terapia y evaluación sensoria y perceptual y dexteridad y cognitiva,4225
clase,422516,Equipo y dispositivos de ejercicio de rehabilitación,4225
clase,422517,Productos para entrenamiento del modo de andar,4225
clase,422518,Equipo para hacer dura el trabajo para rehabilitación o terapia,4225
clase,422615,Suministros y instrumentos para disección de patología,4226
clase,422616,Suministros y equipo de autopsia,4226
clase,422617,Muebles de autopsia,4226
clase,422618,Equipo y suministros de transporte y almacenaje del cadáver,4226
clase,422619,Equipo y suministros forenses clínicos,4226
clase,422620,Equipo y suministros de embalsamar,4226
clase,422621,Equipo y suministros funerarios,4226
clase,422715,Productos para el control respiratorio,4227
clase,422716,Productos de comprobación y tratamiento de las funciones pulmonares,4227
clase,422717,Sistemas y dispositivos de terapia de entrega de oxígeno,4227
clase,422718,Productos de terapia aerosol y humedad respiratoria,4227
clase,422719,Productos para la gestión de la vía aérea,4227
clase,422720,Suministros de intubación,4227
clase,422721,Ventiladores de presión mecánica negativa,4227
clase,422722,Ventiladores y accesorios de presión mecánica positiva,4227
clase,422723,Suministros de resucitadores,4227
clase,422725,"Aparatos de anestesia, y accesorios y suministros",4227
clase,422815,Equipo y accesorios de esterilizadores y de autoclave,4228
clase,422816,Soluciones de desinfectantes y esterilización en frío,4228
clase,422817,Soluciones y equipo de limpieza pre- esterilización,4228
clase,422818,Controles y indicadores de esterilización,4228
clase,422819,Suministros de empaquetar y envoltura de esterilización,4228
clase,422915,Instrumentos quirúrgicos y productos relacionados para biopsia de los huesos,4229
clase,422916,Instrumentos quirúrgicos de cortar y lazos y productos relacionados,4229
clase,422917,Taladros quirúrgicos de mano y escariadores y instrumentos de punción y accesorios y productos relacionados,4229
clase,422918,Abrazaderas quirúrgicas y fórceps y ligadores quirúrgicos y instrumentos relacionados,4229
clase,422919,Posicionadores y portadores de tubos y instrumentos quirúrgicos,4229
clase,422920,Espejos quirúrgicos,4229
clase,422921,Insertadores y extractores quirúrgicos y productos relacionados,4229
clase,422922,Aproximadores y compresores y depresores quirúrgicos y productos relacionados,4229
clase,422923,Hierros de flexión y herramientas de plegar y tenazas y tensionadores y torceduras quirúrgicos y productos relacionados,4229
clase,422924,Machos de roscar y impulsores quirúrgicos y productos relacionados,4229
clase,422925,Martillos y malletes y impactadores y prensas quirúrgicos y productos relacionados,4229
clase,422926,Dilatadores y sondas y ranuras quirúrgicas y productos relacionados,4229
clase,422927,Disectores y Elevadores y Piquetas quirúrgicos y productos relacionados,4229
clase,422928,Instrumentos quirúrgicos de marcar,4229
clase,422929,Instrumentos quirúrgicos de cerrar la sutura de tejido y productos relacionados,4229
clase,422930,Dispositivos quirúrgicos de medir y productos relacionados,4229
clase,422931,Retractores quirúrgicos y productos relacionados,4229
clase,422932,Instrumentos quirúrgicos de mioma,4229
clase,422933,Distractores y esparcidores y separadores quirúrgicos y productos relacionados,4229
clase,422934,Manipuladores y posicionadores quirúrgicos de implante y productos relacionados,4229
clase,422935,Cánulas y puntas y estiletes de irrigación y succión quirúrgica y productos relacionados,4229
clase,422936,Bougies quirúrgicos y sondas y obturadores y productos relacionados,4229
clase,422937,Machacadoras y excavadoras y fragmentadoras quirúrgicas y productos relacionados,4229
clase,422938,Agarradores y buscadores y excavadores y desmoldadores quirúrgicos y productos relacionados,4229
clase,422939,Instrumentos quirúrgicos para empaque de heridas y productos relacionados,4229
clase,422940,Espátulas y cucharas y cucharones quirúrgicos y productos relacionados,4229
clase,422941,Dispositivos esqueléticos quirúrgicos de tracción y productos relacionados,4229
clase,422942,Juegos de instrumentos y sistemas y bandejas quirúrgicos,4229
clase,422943,Instrumentos de biopsia de invasiva mínima del pecho y suministros y equipo,4229
clase,422944,Sistemas cardiacos y vasculares,4229
clase,422945,Instrumentos de especialidad oftálmica y productos relacionados,4229
clase,422946,Productos de autotransfusión,4229
clase,422947,Equipo de perfusión de corazón abierto y monitores y accesorios y productos relacionados,4229
clase,422948,Endoscopios y accesorios y productos relacionados,4229
clase,422949,Instrumentos endoscópicos y suministros accesorios y productos relacionados,4229
clase,422950,Equipo endoscópico y accesorios y productos relacionados,4229
clase,422951,Equipo quirúrgico y accesorios y productos relacionados,4229
clase,422952,Equipo quirúrgico de energía y accesorios y productos relacionados,4229
clase,422953,Suministros y accesorios para cirugía de corazón abierto y productos relacionados,4229
clase,422954,Suministros quirúrgicos auxiliares,4229
clase,422955,Implantes quirúrgico y ensanchadores y extensores y alambres quirúrgicos y productos relacionados,4229
clase,422956,Productos y accesorios de drenaje de fluido cerebroespinal,4229
clase,422958,Sistemas y accesorios de termo - ablación quirúrgica,4229
clase,422959,Stents quirúrgicos,4229
clase,422960,Implantes cardiovasculares,4229
clase,422961,Implantes neuroquirúrgicos,4229
clase,422962,Equipo y accesorios de robótica quirúrgica y productos relacionados,4229
clase,423015,Ayudas para formación médica,4230
clase,423115,Vendas y vendajes y productos relacionados,4231
clase,423116,Agentes hemoestáticos tópicos exógenos,4231
clase,423117,Cintas adhesivas médicas y quirúrgicas y productos relacionados para el uso en especialidades,4231
clase,423119,Drenajes médicos de incisión y bolsas de drenaje y depósitos y productos relacionados,4231
clase,423120,Cierre de tejidos médicos y productos relacionados,4231
clase,423121,Suministros de ostomía y productos no quirúrgicos de drenaje de heridas,4231
clase,423122,Sutura y productos relacionados,4231
clase,423123,Productos para limpiar la herida y desbridamiento,4231
clase,423124,Productos para la curación de heridas,4231
clase,423125,"Dispositivos de sujeción de heridas, y accesorios y suministros",4231
clase,423126,Productos de terapia de presión negativa para heridas,4231
clase,423127,Productos de terapia de oxígeno para heridas tópicas,4231
clase,423215,Implantes de trauma ortopédico,4232
clase,423216,Implantes espinales,4232
clase,423217,Implantes de cadera,4232
clase,423218,Implantes de rodilla,4232
clase,423219,Implantes de hombro,4232
clase,423220,Implantes ortopédicos de articulaciones distales,4232
clase,423221,Implantes ortopédicos de prueba,4232
clase,423222,Productos para la fijación de tejidos blandos,4232
clase,431915,Dispositivos de comunicación personal,4319
clase,431916,Partes o accesorios de dispositivos de comunicación personal,4319
clase,432014,Tarjetas del sistema,4320
clase,432015,Módulos o interfaces de procesadores de tablero (board) del sistema,4320
clase,432016,Componentes del chasis,4320
clase,432018,Dispositivos de almacenamiento,4320
clase,432019,Accesorios de dispositivos de almacenamiento,4320
clase,432020,Dispositivos de almacenamiento extraíbles,4320
clase,432021,Accesorios de dispositivos de almacenamiento extraíbles,4320
clase,432022,Subconjuntos para dispositivos electrónicos,4320
clase,432115,Computadores,4321
clase,432116,Accesorios de computador,4321
clase,432117,Dispositivos informáticos de entrada de datos,4321
clase,432118,Accesorios de dispositivos de entrada de datos de computador,4321
clase,432119,Monitores y pantallas de computador,4321
clase,432120,Accesorios de pantallas de computador,4321
clase,432121,Impresoras de computador,4321
clase,432122,Sistemas de manejo de almacenamiento de datos de computador,4321
clase,432215,Sistemas de gestión de llamadas o accesorios,4322
clase,432216,Componentes y equipo de acceso de abonado de línea digital (DSL) y accesorios,4322
clase,432217,Equipo fijo de red y componentes,4322
clase,432218,Dispositivos de red óptica,4322
clase,432225,Equipo de seguridad de red,4322
clase,432226,Equipo de servicio de red,4322
clase,432227,Equipo telegráfico,4322
clase,432228,Equipo de telefonía,4322
clase,432229,Accesorios de equipo de telefonía,4322
clase,432230,Equipo de teletipo,4322
clase,432231,Componentes y equipo de infraestructura de redes móviles y digitales,4322
clase,432232,Plataformas de mensajería por móvil,4322
clase,432233,Dispositivos y equipos para instalación de conectividad de redes y Datacom,4322
clase,432315,Software funcional específico de la empresa,4323
clase,432316,Software de planificación de recursos empresariales (ERP) y contabilidad financiera,4323
clase,432320,Software de entretenimiento o juegos de computador,4323
clase,432321,Software de edición y creación de contenidos,4323
clase,432322,Software de gestión de contenidos,4323
clase,432323,Software de consultas y gestión de datos,4323
clase,432324,Programas de desarrollo,4323
clase,432325,Software educativo o de referencia,4323
clase,432326,Software específico para la industria,4323
clase,432327,Software de aplicaciones de red,4323
clase,432328,Software de administración de redes,4323
clase,432329,Software para trabajo en redes,4323
clase,432330,Software de entorno operativo,4323
clase,432332,Software de seguridad y protección,4323
clase,432334,Software de controladores de dispositivos y utilidades,4323
clase,432335,Software de intercambio de información,4323
clase,432336,Software de equipo eléctrico,4323
clase,432337,Software de administración de sistemas,4323
clase,441015,Máquinas de duplicación,4410
clase,441016,Máquinas para procesamiento de papel y accesorios,4410
clase,441017,"Accesorios para impresoras, fotocopiadoras y aparatos de fax",4410
clase,441018,Máquinas calculadoras y accesorios,4410
clase,441019,Máquinas para endosar y escribir cheques,4410
clase,441020,Suministros para plastificado,4410
clase,441021,Máquinas de correo,4410
clase,441022,Accesorios para escáneres,4410
clase,441023,Empaquetadoras,4410
clase,441024,Etiquetadoras,4410
clase,441025,Máquinas clasificadoras,4410
clase,441026,Máquinas de escribir y accesorios,4410
clase,441028,Máquinas encuadernadoras y plastificadoras,4410
clase,441029,Accesorios de máquinas de oficina,4410
clase,441030,Fusores y Accesorios,4410
clase,441031,"Suministros para impresora, fax y fotocopiadora",4410
clase,441032,Máquinas y accesorios de registrar la hora para la oficina,4410
clase,441035,Suministros de máquinas de encuadernar,4410
clase,441036,Equipo de eliminación de casetes y accesorios,4410
clase,441115,Agendas y accesorios,4411
clase,441116,Suministros para el manejo de efectivo,4411
clase,441118,Suministros de dibujo,4411
clase,441119,Tableros,4411
clase,441120,Sistemas de planificación,4411
clase,441215,Suministros de correo,4412
clase,441216,Suministros de escritorio,4412
clase,441217,Instrumentos de escritura,4412
clase,441218,Medios de corrección,4412
clase,441219,Repuestos de tinta y minas de lápices,4412
clase,441220,"Carpetas de archivo, carpetas y separadores",4412
clase,441221,Suministros de sujeción,4412
clase,451015,Maquinaria y equipo de imprenta,4510
clase,451016,Accesorios para máquinas de imprenta,4510
clase,451017,Accesorios de imprenta,4510
clase,451018,Equipo y accesorios para el cosido y encuadernación de libros,4510
clase,451019,Equipo y accesorios de laboratorio de imprenta,4510
clase,451020,Máquinas y accesorios de composición,4510
clase,451115,"Atriles, sistemas de sonido y accesorios",4511
clase,451116,Proyectores y suministros,4511
clase,451117,"Equipo de composición y presentación de sonido, hardware y controladores",4511
clase,451118,"Equipo de presentación de vídeo y de mezcla de vídeo y sonido, hardware y controladores",4511
clase,451119,"Equipos, hardware y controladores para sistemas de teleconferencia y videoconferencia",4511
clase,451120,Equipo y suministros de microfilm,4511
clase,451215,Cámaras,4512
clase,451216,Accesorios para cámaras,4512
clase,451217,Equipo de procesamiento fotográfico,4512
clase,451218,Equipo y suministros de producción de microfilmes,4512
clase,451315,Película para cámara fotográfica,4513
clase,451316,Medios cinematográficos,4513
clase,451317,Almacenamiento para soportes audiovisuales,4513
clase,451415,Productos químicos para elaboración fotográfica,4514
clase,451416,Suministros de cuarto oscuro,4514
clase,461015,Armas de fuego,4610
clase,461016,Munición,4610
clase,461017,Sistemas de manipulación de munición,4610
clase,461018,Accesorios de armas y municiones,4610
clase,461115,Bombas y granadas,4611
clase,461116,Sistemas de armas,4611
clase,461117,Sensores de rayos infrarrojos (IR),4611
clase,461118,Armas Navales,4611
clase,461215,Misiles teledirigidos,4612
clase,461216,Subsistemas de misiles,4612
clase,461315,Vehículos de cohetes de lanzamiento,4613
clase,461316,Propulsores,4613
clase,461415,Lanzadores de misiles y cohetes,4614
clase,461515,Equipo de control de masas,4615
clase,461516,Equipo de seguridad y control,4615
clase,461517,Equipo forense y accesorios y suministros,4615
clase,461518,Equipo y accesorios y suministros de control de explosivos,4615
clase,461519,Equipo y accesorios y suministros para el control químico biológico,4615
clase,461615,Control de tráfico,4616
clase,461616,Seguridad del Agua,4616
clase,461617,Equipo y accesorios de rescate,4616
clase,461715,"Cerraduras, elementos de seguridad y accesorios",4617
clase,461716,Equipo de vigilancia y detección,4617
clase,461815,Ropa de seguridad,4618
clase,461816,Calzado de protección,4618
clase,461817,Protectores de cara y cabeza,4618
clase,461818,Protección y accesorios para la visión,4618
clase,461819,Protectores auditivos,4618
clase,461820,Protección de la respiración,4618
clase,461821,Equipo y suministros antiestáticos,4618
clase,461822,Equipo de apoyo ergonómico,4618
clase,461823,Protección anti caída y equipo de rescate,4618
clase,461824,Equipo de limpieza de seguridad y materiales de descontaminación,4618
clase,461825,Armas o dispositivos de seguridad personal,4618
clase,461915,Prevención contra incendios,4619
clase,461916,Equipo contra incendios,4619
clase,462010,Equipo de entrenamiento en seguridad pública,4620
clase,462011,Equipo de entrenamiento de armas pequeñas,4620
clase,471015,Equipo para el tratamiento y suministro de agua,4710
clase,471016,Consumibles para el tratamiento de agua,4710
clase,471115,Equipo de lavado y secado,4711
clase,471116,Equipo de planchado,4711
clase,471117,Equipo de limpieza en seco,4711
clase,471215,Carritos y accesorios para limpieza,4712
clase,471216,Máquinas y accesorios para pisos,4712
clase,471217,Envases y accesorios para residuos,4712
clase,471218,Equipo de limpieza,4712
clase,471219,Accesorios de equipo de limpieza,4712
clase,471315,Trapos y paños de limpieza,4713
clase,471316,"Escobas, traperos, cepillos y accesorios",4713
clase,471317,Suministros para aseos,4713
clase,471318,Soluciones de limpieza y desinfección,4713
clase,471319,Absorbentes,4713
clase,471321,Kits de limpieza,4713
clase,481015,Equipo para cocinar o calentar,4810
clase,481016,Equipos para preparado de alimentos,4810
clase,481017,Distribuidores automáticos de comida y bebida,4810
clase,481018,Menaje y utensilios de cocina,4810
clase,481019,Tazas para servicio de mesa,4810
clase,481020,Mobiliario de restaurantes,4810
clase,481021,Suministros y equipo de manipulación y almacenamiento,4810
clase,481110,Máquinas expendedoras de líquidos,4811
clase,481111,Máquinas expendedoras de piezas/unidades,4811
clase,481112,Máquinas expendedoras de alimentos mandados hacer,4811
clase,481113,Máquinas expendedoras servicios y boletas,4811
clase,481114,Máquinas expendedoras de dinero efectivo,4811
clase,481211,Máquinas de Juego operadas con monedas,4812
clase,481212,Mesas de Juego y Juegos,4812
clase,481213,Gestión de Juego y sistemas de apuestas en red,4812
clase,481315,Productos de entierro o tumbas,4813
clase,491016,Coleccionables,4910
clase,491017,Premios,4910
clase,491215,Equipos para camping y exteriores,4912
clase,491216,Muebles de camping,4912
clase,491315,Aparejos de pesca,4913
clase,491316,Productos de cacería,4913
clase,491415,Escafandras autónomas y tubos de respiración,4914
clase,491416,Equipos y accesorios para windsurf y natación,4914
clase,491515,Equipos de esquí y snowboard,4915
clase,491516,Equipos de patinaje y hockey sobre hielo,4915
clase,491615,Equipos para deportes de campo,4916
clase,491616,Equipos para deportes de raqueta y pista,4916
clase,491617,Equipos para deportes de pista,4916
clase,491715,Equipos de gimnasia,4917
clase,491716,Equipos de boxeo,4917
clase,491815,Equipos y juegos de mesa,4918
clase,491816,Equipo y juegos de tiro al blanco,4918
clase,492015,Equipo de entrenamiento para aeróbicos,4920
clase,492016,Equipo de entrenamiento de pesas y resistencia,4920
clase,492116,Equipo de golf,4921
clase,492117,Equipo de bolos y accesorios y suministros,4921
clase,492118,Equipo de clase de educación física,4921
clase,492215,Accesorios para deporte,4922
clase,492415,Equipo de parques infantiles,4924
clase,492416,Equipo de recreo,4924
clase,492417,Equipo y suministros de piscina y spa,4924
clase,492418,Equipos de sauna,4924
clase,501017,Frutos secos,5010
clase,501115,Carne y aves de corral,5011
clase,501120,Carnes procesadas y preparadas,5011
clase,501215,Pescado,5012
clase,501216,Marisco fresco,5012
clase,501217,Invertebrados acuáticos,5012
clase,501218,Plantas acuáticas,5012
clase,501219,Pescados y mariscos preservados en sal,5012
clase,501316,Huevos y sustitutos,5013
clase,501317,Productos de leche y mantequilla,5013
clase,501318,Queso,5013
clase,501515,Grasas y aceites vegetales comestibles,5015
clase,501516,Grasas y aceites animales comestibles,5015
clase,501615,"Chocolates, azúcares, edulcorantes productos",5016
clase,501618,Productos de confitería,5016
clase,501715,Hierbas y especias y extractos,5017
clase,501717,Vinagres y vinos de cocinar,5017
clase,501718,Salsas y condimentos y productos para untar,5017
clase,501719,Salmuera y salsa y aceitunas,5017
clase,501720,Productos de fríjol de soya fermentados,5017
clase,501817,Suministros y mezclas para hornear,5018
clase,501819,Pan y galletas y pastelitos dulces,5018
clase,501820,Tartas y empanadas y pastas,5018
clase,501915,Sopas y estofados,5019
clase,501921,Pasabocas y snacks,5019
clase,501923,Postres y decoraciones de postres,5019
clase,501924,Mermeladas y gelatinas y pastas de untar de nuez y dulce y conservas de fruta,5019
clase,501925,Sándwiches y panecillos con relleno,5019
clase,501926,Acompañamientos preparados,5019
clase,501927,Platos combinados empaquetados,5019
clase,501928,Empanadas y quiches y pasteles,5019
clase,501929,Pasta o tallarines natural,5019
clase,501930,Bebidas y Comidas Infantiles,5019
clase,501931,Materiales y mezclas instantáneas,5019
clase,501932,Ensaladas preparadas,5019
clase,502017,Café y té,5020
clase,502022,Bebidas alcohólicas,5020
clase,502023,Bebidas no alcohólicas,5020
clase,502024,Jugos o concentrados de cítricos frescos,5020
clase,502025,Jugos o concentrados de bayas frescas,5020
clase,502026,Jugos o concentrados de especies con pepitas frescas,5020
clase,502027,Jugos o concentrados de especies con una semilla grande frescas,5020
clase,502028,Jugos o concentrados de especies tropicales frescas,5020
clase,502030,Jugos o concentrados de melones frescos,5020
clase,502115,Tabaco y substitutos,5021
clase,502116,"Productos, suministros y accesorios para tabaco",5021
clase,502210,Legumbres,5022
clase,502211,Cereales,5022
clase,502212,Cereales procesados,5022
clase,502213,Harina y productos de molinos,5022
clase,503015,Manzanas,5030
clase,503016,Albaricoques,5030
clase,503017,Bananos,5030
clase,503018,Barberries,5030
clase,503019,Gayubas,5030
clase,503020,Moras,5030
clase,503021,Arándanos de mirto,5030
clase,503022,Agrás,5030
clase,503023,Fruta del pan,5030
clase,503024,Chirimoyas,5030
clase,503025,Cerezas,5030
clase,503026,Citrones,5030
clase,503027,Arándanos,5030
clase,503028,pasas de Corinto,5030
clase,503029,Dátiles,5030
clase,503030,Pitahayas,5030
clase,503031,Brevas,5030
clase,503032,Grosellas,5030
clase,503033,Toronjas,5030
clase,503034,Uvas de mesa,5030
clase,503035,Uvas pasas,5030
clase,503036,Uvas para vino,5030
clase,503037,Guayabas,5030
clase,503038,Arándanos Huckleberry,5030
clase,503039,Kiwis,5030
clase,503040,Naranjos Chinos (kumquats),5030
clase,503041,Limones,5030
clase,503042,Limas,5030
clase,503043,Nísperos,5030
clase,503044,Mandarinas,5030
clase,503045,Mangos,5030
clase,503046,Melones,5030
clase,503047,Mora mulberry,5030
clase,503048,Mirtos,5030
clase,503049,Nectarinas,5030
clase,503050,Naranjas,5030
clase,503051,Papayas,5030
clase,503052,Maracuyás,5030
clase,503053,Duraznos,5030
clase,503054,Peras,5030
clase,503055,Caquis,5030
clase,503056,Piñas,5030
clase,503057,Ciruelos Damascos,5030
clase,503058,Ciruelas,5030
clase,503059,Granadas,5030
clase,503060,Pomelos,5030
clase,503061,Membrillos,5030
clase,503062,Frambuesas,5030
clase,503063,Ruibarbos,5030
clase,503064,Escaramujos,5030
clase,503065,Sapotes,5030
clase,503066,Bayas saskatoon,5030
clase,503067,Fresas,5030
clase,503068,Manzanas dulces,5030
clase,503069,Tamarillos,5030
clase,503070,Frutas Nominant,5030
clase,503071,Aronias,5030
clase,503072,Aceitunas,5030
clase,503075,Subproductos de frutas frescas,5030
clase,503115,Manzanas orgánicas,5031
clase,503116,Albaricoques orgánicos,5031
clase,503117,Bananos orgánicos,5031
clase,503118,Barberries orgánicos,5031
clase,503119,Gayubas orgánicas,5031
clase,503120,Moras orgánicas,5031
clase,503121,Arándanos de mirto orgánicos,5031
clase,503122,Agrás orgánicas,5031
clase,503123,Frutas del pan orgánicas,5031
clase,503124,Chirimoyas orgánicas,5031
clase,503125,Cerezas orgánicas,5031
clase,503126,Citrones orgánicos,5031
clase,503127,Arándanos orgánicos,5031
clase,503128,pasas de Corinto orgánicas,5031
clase,503129,Dátiles orgánicos,5031
clase,503130,Pitahayas orgánicas,5031
clase,503131,Brevas orgánicas,5031
clase,503132,Grosellas orgánicas,5031
clase,503133,Toronjas orgánicas,5031
clase,503134,Uvas de mesa orgánicas,5031
clase,503135,Uvas pasas orgánicas,5031
clase,503136,Uvas para vino orgánicas,5031
clase,503137,Guayabas orgánicas,5031
clase,503138,Arándanos Huckleberry orgánicos,5031
clase,503139,Kiwis orgánicos,5031
clase,503140,Naranjos Chinos (kumquats) orgánicos,5031
clase,503141,Limones orgánicos,5031
clase,503142,Limas orgánicas,5031
clase,503143,Nísperos orgánicos,5031
clase,503144,Mandarinas orgánicas,5031
clase,503145,Mangos orgánicos,5031
